Timestamp (from 1970),Date,Time,Lat,Long,Speed (m/s),Heading,HR,Distance (m),Calories (SUM)
1729933042.000347,26/10/24,11:57:22 AM,37.9358570136,23.6649378897,3.0734,109.61,144.0,10753.644946623157,36.709
1729933043.0003495,26/10/24,11:57:23 AM,37.9358490726,23.6649728393,2.8883,107.39,144.0,10750.4486457286,36.709
1729933044.0003538,26/10/24,11:57:24 AM,37.9358387695,23.6650034191,2.8616,112.66,144.0,10747.527281465304,37.229
1729933045.0003548,26/10/24,11:57:25 AM,37.9358268389,23.6650326939,2.8833,116.69,144.0,10744.63305591757,37.229
1729933046.000358,26/10/24,11:57:26 AM,37.935812531,23.6650630119,2.9631,117.97,142.0,10741.530566077308,37.229
1729933047.0003595,26/10/24,11:57:27 AM,37.9357999302,23.6650951215,2.9631,115.29,142.0,10738.380352325732,37.78
1729933048.0003614,26/10/24,11:57:28 AM,37.9357884252,23.6651310166,3.0682,114.91,142.0,10734.97626299152,37.78
1729933049.0003638,26/10/24,11:57:29 AM,37.9357747357,23.6651655607,3.2064,120.26,142.0,10731.580608740665,38.331
1729933050.0003657,26/10/24,11:57:30 AM,37.9357607202,23.6651997251,3.2145,120.37,142.0,10728.198282780824,38.331
1729933051.0003672,26/10/24,11:57:31 AM,37.9357462892,23.6652298053,3.2064,120.14,142.0,10725.10667566198,38.331
1729933052.0003686,26/10/24,11:57:32 AM,37.9357294092,23.6652575554,3.1328,122.61,143.0,10722.030737289318,38.872
1729933053.0003695,26/10/24,11:57:33 AM,37.935713231,23.6652814251,2.9974,123.86,143.0,10719.268921286275,38.872
1729933054.000371,26/10/24,11:57:34 AM,37.9356955951,23.6653037416,2.9974,124.07,143.0,10716.497547037281,39.413
1729933055.0003824,26/10/24,11:57:35 AM,37.9356836318,23.6653269201,2.9316,122.74,143.0,10714.065468833647,39.413
1729933056.0003734,26/10/24,11:57:36 AM,37.9356732418,23.6653507414,2.8133,122.15,143.0,10711.674819855833,39.413
1729933057.0003746,26/10/24,11:57:37 AM,37.9356653203,23.6653740996,2.6672,121.94,149.0,10709.441107454413,39.954
1729933058.0003748,26/10/24,11:57:38 AM,37.9356575399,23.6653973737,2.6672,119.29,149.0,10707.220326370583,39.954
1729933059.0003757,26/10/24,11:57:39 AM,37.9356496636,23.6654241947,2.6672,117.58,149.0,10704.705673252975,40.5
1729933060.0003762,26/10/24,11:57:40 AM,37.935634826,23.6654505188,2.6882,118.32,149.0,10701.865354210508,40.5
1729933061.0003765,26/10/24,11:57:41 AM,37.9356214629,23.6654775944,2.7496,119.98,149.0,10699.060849770847,40.5
1729933062.0003772,26/10/24,11:57:42 AM,37.9356082021,23.6655057851,2.788,120.29,154.0,10696.178499713425,41.077
1729933063.0003772,26/10/24,11:57:43 AM,37.9355938647,23.6655339711,2.788,121.74,154.0,10693.23368269621,41.077
1729933064.0003777,26/10/24,11:57:44 AM,37.9355770277,23.6655613789,2.796,126.39,154.0,10690.184481525825,41.68
1729933065.0003781,26/10/24,11:57:45 AM,37.9355606707,23.6655891632,2.8159,128.21,154.0,10687.141141709784,41.68
1729933066.000378,26/10/24,11:57:46 AM,37.9355458685,23.6656152137,2.8159,129.49,154.0,10684.322676354966,41.68
1729933067.0003781,26/10/24,11:57:47 AM,37.9355318584,23.6656366247,2.7634,129.53,154.0,10681.881178852553,42.283
1729933068.0003786,26/10/24,11:57:48 AM,37.9355176349,23.665657819,2.7032,130.31,154.0,10679.439091655908,42.283
1729933069.0003786,26/10/24,11:57:49 AM,37.9354979913,23.665677769,2.6496,130.78,154.0,10676.640942173372,42.283
1729933070.0003788,26/10/24,11:57:50 AM,37.9354817864,23.6656964135,2.6496,130.33,154.0,10674.207516417175,42.886
1729933071.0003786,26/10/24,11:57:51 AM,37.9354685977,23.6657153974,2.5403,129.61,154.0,10671.987605334614,42.886
1729933072.0003796,26/10/24,11:57:52 AM,37.9354568665,23.6657345493,2.5235,127.59,152.0,10669.859214707627,43.489
1729933073.0003786,26/10/24,11:57:53 AM,37.9354453479,23.6657552837,2.5083,124.74,152.0,10667.632796791886,43.489
1729933074.0003781,26/10/24,11:57:54 AM,37.9354347208,23.6657736729,2.4112,123.16,152.0,10665.631634974363,43.489
1729933076.0003786,26/10/24,11:57:56 AM,37.9354148725,23.665816934,2.4179,122.87,152.0,10661.236584083454,44.082
1729933077.0003777,26/10/24,11:57:57 AM,37.9354013103,23.665839516,2.4264,123.81,148.0,10658.745224440601,44.675
1729933078.0003781,26/10/24,11:57:58 AM,37.9353862483,23.6658594678,2.4443,125.0,148.0,10656.322161266233,44.675
1729933079.0003777,26/10/24,11:57:59 AM,37.9353726507,23.6658798917,2.5276,122.52,148.0,10653.976637375146,44.675
1729933080.000378,26/10/24,11:58:00 AM,37.9353591137,23.6659073255,2.5276,116.11,148.0,10651.135199963801,45.247
1729933082.0003767,26/10/24,11:58:02 AM,37.9353551319,23.6659373036,2.2602,93.45,145.0,10648.463065797008,45.819
1729933085.0003757,26/10/24,11:58:05 AM,37.9353774013,23.6659496274,1.8746,356.44,145.0,10645.764275230355,46.375
1729933086.0003757,26/10/24,11:58:06 AM,37.9353989102,23.6659469185,1.8746,5.08,145.0,10643.365041795005,46.375
1729933087.0003746,26/10/24,11:58:07 AM,37.9354248682,23.6659506555,2.0428,9.74,148.0,10640.465158593053,46.931
1729933088.0003743,26/10/24,11:58:08 AM,37.9354533204,23.6659539135,2.0436,11.87,148.0,10637.294138442372,46.931
1729933089.0003748,26/10/24,11:58:09 AM,37.9354775999,23.6659570529,2.2742,12.75,148.0,10634.585134394247,46.931
1729933090.0003736,26/10/24,11:58:10 AM,37.9355029981,23.6659594897,2.323,12.83,148.0,10631.757927192088,47.503
1729933091.0003731,26/10/24,11:58:11 AM,37.9355283938,23.6659622695,2.323,11.89,148.0,10628.92855206232,47.503
1729933092.0003724,26/10/24,11:58:12 AM,37.9355515312,23.665965024,2.3434,3.01,148.0,10626.349019787078,48.075
1729933093.0003724,26/10/24,11:58:13 AM,37.9355727163,23.6659621474,2.3563,0.25,151.0,10623.984015593816,48.075
1729933094.0003717,26/10/24,11:58:14 AM,37.9355979678,23.6659629553,2.5215,1.23,151.0,10621.180318886722,48.075
1729933095.0003722,26/10/24,11:58:15 AM,37.9356250174,23.665967264,2.5281,2.62,151.0,10618.15414319638,48.663
1729933096.000371,26/10/24,11:58:16 AM,37.9356537592,23.665969173,2.5281,1.23,151.0,10614.959528494895,48.663
1729933097.00037,26/10/24,11:58:17 AM,37.9356797939,23.6659688771,2.6101,359.59,152.0,10612.069682896255,49.251
1729933098.0003695,26/10/24,11:58:18 AM,37.9357071712,23.6659674932,2.6476,358.94,152.0,10609.028497830392,49.251
1729933099.0003695,26/10/24,11:58:19 AM,37.9357348516,23.6659661401,2.748,359.47,152.0,10605.953802669932,49.251
1729933100.0003698,26/10/24,11:58:20 AM,37.9357617302,23.6659646036,2.748,354.53,152.0,10602.96734916288,49.844
1729933101.0003686,26/10/24,11:58:21 AM,37.9357888092,23.6659598097,2.748,353.16,152.0,10599.932307812145,49.844
1729933102.0003686,26/10/24,11:58:22 AM,37.9358143614,23.6659574216,2.7352,356.37,154.0,10597.088375412275,49.844
1729933103.0003686,26/10/24,11:58:23 AM,37.9358372391,23.6659557453,2.7139,3.57,154.0,10594.544786728338,50.437
1729933104.0003676,26/10/24,11:58:24 AM,37.9358574922,23.6659571633,2.5939,1.67,154.0,10592.293334982367,50.437
1729933105.0003667,26/10/24,11:58:25 AM,37.9358788461,23.6659537309,2.6015,354.59,154.0,10589.904023886415,51.04
1729933106.0003662,26/10/24,11:58:26 AM,37.9359000932,23.6659449404,2.6015,349.66,154.0,10587.422317380913,51.04
1729933107.0003662,26/10/24,11:58:27 AM,37.9359207512,23.6659369258,2.6015,347.18,147.0,10585.023574289857,51.04
1729933108.0003653,26/10/24,11:58:28 AM,37.93594184,23.6659289053,2.5973,346.34,147.0,10582.578933635561,51.643
1729933109.000365,26/10/24,11:58:29 AM,37.9359626009,23.6659212882,2.5613,346.81,147.0,10580.17925492168,51.643
1729933110.000364,26/10/24,11:58:30 AM,37.9359852577,23.6659146292,2.5776,347.27,147.0,10577.597224650144,51.643
